subscription_id,account_id,subscription_start_date,subscription_end_date,trial_start_date,trial_end_date,revenue
64fa14b1-2bcf-425f-9110-2d2911a3ab79,eaa94c73-2737-4441-9348-f8a2975cfefa,2020-11-14,2021-11-14,2020-11-07,2020-11-14,1209.67
d8b16ff9-be4d-4052-88c5-c5adeeda1a18,b41e69c9-105d-449b-b251-ebed774de8bb,,,2020-11-07,2020-11-14,
077cc50f-eaf5-461b-8e9a-78497a50d6ff,5b009037-9243-49f4-8c5a-863679b5a05d,,,2020-11-07,2020-11-14,
5b248cd2-8e41-4173-895d-506312718837,ac385564-db63-4dc6-87c5-f7ee2da8190b,,,2020-11-07,2020-11-14,
c607cd1c-89c8-4d52-a085-7b6fa9faefc3,619158a0-e411-42f4-b7e8-350112fdc039,2020-11-14,2021-11-14,2020-11-07,2020-11-14,960.18
64263a3f-af84-47a6-98c3-e23eaa5da95e,db5ab2ca-eeca-487e-b3b9-d955a6616e04,2020-11-15,2021-11-15,2020-11-08,2020-11-15,612.87
cb3f67bf-b749-4afb-a6b8-7b9a31325cb7,115cc9e1-f03c-4e7c-a749-7ce35952ae5e,2020-11-08,2021-11-08,,,1245.17
f33bd6c2-5c1f-410b-9919-babc2bec3a42,5791a835-616d-495f-94ef-ee82cb06d219,,,2020-11-08,2020-11-15,
0959dbd2-c622-493a-8546-2c9a56b102db,79f616b6-5101-4ec2-97ad-1f10d63e0fcb,2020-11-08,2021-11-08,,,858.88
aa7e281b-530c-4306-8432-27528f33d0fb,790ce6d5-959c-476e-a2db-81ca4ef1c415,,,2020-11-09,2020-11-16,
804ea297-d773-47f0-b25b-ecfb0ccb61c5,5c3e41f7-e445-4d2e-8b6d-8353f7229fb0,,,2020-11-09,2020-11-16,
e89fc84c-ef76-4a39-8c7c-8797632bab18,4d8f7cc2-3d3a-4948-986c-dd7e4596e79a,2020-11-16,2021-11-16,2020-11-09,2020-11-16,1105.87
fbda47bb-25e6-4473-a3e2-a5bbc3990c30,64dad0a2-9c35-4eff-8df4-056296480e44,2020-11-17,2021-11-17,2020-11-10,2020-11-17,854.74
67a7b213-dc07-43e9-8153-5066330a7f05,bf8570cb-c626-4811-a4cd-c3893b8d6892,2020-11-17,2021-11-17,2020-11-10,2020-11-17,897.19
a4199335-2566-4ad2-9b17-9915e8c383e8,d899b260-2c45-4889-a946-297fed8f36cc,,,2020-11-10,2020-11-17,
eb9aa9eb-18bd-44a6-a105-f642ba554951,544317f1-c5a1-4507-aed4-c81a97733fdf,2020-11-17,2021-11-17,2020-11-10,2020-11-17,885.36
a8b1e063-0a87-4157-af5f-269fa31b1e1f,96e509b4-c972-4efe-b36e-10901dd7b245,2020-11-17,2021-11-17,2020-11-10,2020-11-17,964.19
cddcef53-ad52-429d-b540-018e71284cc9,270e2043-c0ef-4107-ade1-60ca188067f0,,,2020-11-11,2020-11-18,
a2ce35d5-2697-4d53-94ee-ff47c008a5ab,12f57c94-4dfa-45fb-b2f8-dcbffd569f3f,2020-11-18,2021-11-18,2020-11-11,2020-11-18,864.07
04c18637-8310-4713-87b2-e74b2a4ee063,92f7d939-0997-4c67-a57e-e4a7ab19600d,2020-11-18,2021-11-18,2020-11-11,2020-11-18,1612.22
0d5da38c-4884-4fe3-83d8-f3801965f894,d27cc1ea-ceb0-44c9-988c-0c766507b8c1,,,2020-11-11,2020-11-18,
6b53a7c4-9217-4fd3-8af8-f82e5391ca8a,f77ad774-d38e-4e3d-a6fb-1a83aba2d620,,,2020-11-11,2020-11-18,
fd5a2be5-ef0f-44df-8f57-e2eca0c4dba6,9e2d3187-c070-4967-9ce1-07b09bb8d430,,,2020-11-11,2020-11-18,
23bc26e3-df84-40dd-99b8-b8e44bec03f1,957c214b-00d4-4a1b-85c3-9391548882e1,,,2020-11-11,2020-11-18,
548a7edb-6ed6-4196-ba51-ef5204b43f3f,1640307c-6227-4689-8a35-b537f6033088,2020-11-11,2021-11-11,,,1337.51
95dc61e4-bfcb-442c-8433-3a6f6e79208e,ce32e857-c541-4d1a-8f74-b21bcaae1a9c,,,2020-11-11,2020-11-18,
8502e761-6efc-4f83-bcc4-ee7c72f28d22,744acda0-6620-47d0-a6b0-405ea2033774,2020-11-11,2021-11-11,,,1295.4
95254887-2d47-4885-981d-f363d1d91b2c,684f7b66-69da-4605-a5c8-e2f6732d5b06,2020-11-19,2021-11-19,2020-11-12,2020-11-19,1090.76
06971751-ca82-4beb-a890-8e72f68c39a7,ae78b844-b1e2-487f-87be-9ec5b93c0aa7,2020-11-12,2021-11-12,,,1633.62
d5852843-b17c-4d02-8db5-09652454655d,7bbfa43b-494d-44a0-8ece-5e74ddd0aaee,,,2020-11-12,2020-11-19,
25b82dec-7d54-4429-95b0-99e07526032d,be345f2d-ea3f-45d9-97be-4230d570320d,,,2020-11-12,2020-11-19,
fbea7063-de23-467a-ad8f-a528fc465c4b,08ebf5ae-26f3-4fcc-88ca-a578f719b174,,,2020-11-12,2020-11-19,
1169f509-eb37-4142-9867-889f91236790,fa61a6d5-0a92-4035-871d-811146d4d512,,,2020-11-12,2020-11-19,
12acc85c-d2b9-4443-930b-27c14b025f0d,b6a802f5-31ef-4fdd-911d-45d7cdcb6f8d,,,2020-11-12,2020-11-19,
25984a3b-c9c6-48bc-9236-fbb7be736403,b2354748-d30c-4663-b0ec-198d9485b5ce,2020-11-20,2021-11-20,2020-11-13,2020-11-20,1452.74
a35f2ff5-ea36-4fd8-a077-b8185d491c9b,d748bc0f-3d5b-4548-8642-c553fa3df64d,2020-11-20,2021-11-20,2020-11-13,2020-11-20,1349.05
8f0380de-688f-4540-a50c-377935b7b5e6,d4667fe3-61f5-402c-b518-bc7512404ebd,,,2020-11-13,2020-11-20,
9c59824a-7d70-4431-90e3-5ad1472e13a3,27f3410a-cd43-42f0-8462-93f7f321eb10,2020-11-13,2021-11-13,,,926.61
b9b37433-7785-45cb-8a00-4e3fb23069bf,ea785129-e8b3-4eb9-8d8c-e4449233aa78,,,2020-11-13,2020-11-20,
0929dd8b-1b3e-4f4c-ae05-245064be51d3,12708035-2168-4692-ad31-bde1aaaa77bc,,,2020-11-13,2020-11-20,
2ad60421-f93e-4c0f-b08d-a758882b73f4,e798da3d-8cd2-4d69-a772-b08442fa6f7a,2020-11-20,2021-11-20,2020-11-13,2020-11-20,1348.4
050307bf-1e0c-47e1-bef4-ea66ff8d7a30,4b92ac9c-0ce9-48ca-8a06-596e053a9702,2020-11-20,2021-11-20,2020-11-13,2020-11-20,1043.21
8127ebbf-ee84-4e92-9376-a7c247df57db,d623aa58-b07a-4b7f-81ae-0597afe9d65c,,,2020-11-13,2020-11-20,
688416cf-ce4d-47f0-810a-4d8bc3918560,da778962-a4d9-48da-991c-43956ff29fef,,,2020-11-14,2020-11-21,
0c46fa84-b8f9-458f-8278-85a7d7efbd30,b4194218-061d-407e-8c6e-f25cffb64702,2020-11-21,2021-11-21,2020-11-14,2020-11-21,1319.78
84752e04-0cc8-426f-aeef-1947e4f81d3e,83e6e6d0-62ac-4fc1-92e1-d8291efab4d9,,,2020-11-14,2020-11-21,
8663331a-bb88-4c39-b135-2f5706e9a810,bb0d00a4-abec-45eb-94f0-33729cbc1326,2020-11-14,2021-11-14,,,1330.24
b6f302ee-ff42-4c81-87fb-bed4350bd8b4,94e32d5a-f991-45b5-bfef-2dfdca05526d,2020-11-14,2021-11-14,,,1465.47
b2ed99a9-7033-4722-aae9-ea0a79218e9d,4ab28dfa-e83c-400b-8855-1b68f4d58561,2020-11-15,2021-11-15,,,857.55
73da2a92-6eae-41e2-b69c-854a4957d10a,5dc7ac54-2011-45c8-94d7-556a847018af,,,2020-11-15,2020-11-22,
59a2cd81-58d2-4c32-a250-0aeb75a1cd77,3b02ab3d-427a-41d8-98bb-a95d72877f8c,,,2020-11-15,2020-11-22,
7bd2f979-f172-453e-923f-88bec8b70e9f,95e8faf3-f3b6-46b3-bdb9-a3e22e6f0db6,2020-11-15,2021-11-15,,,552.69
824a374e-ab01-4a6e-beb3-4597408983c0,f06751df-941a-40a5-a398-c6f3dacc1efb,,,2020-11-15,2020-11-22,
18c25574-f9f3-4485-96f0-ac69a99e3332,d5bd5e24-39f5-43cc-9963-4c7202ea0633,2020-11-16,2021-11-16,,,524.13
efc42a9d-f4ad-43f4-a39d-f5cfca0ed63b,c71d928b-2074-4668-a3b4-6875a52d7ecb,2020-11-17,2021-11-17,,,1617.03
e8058051-e429-4dc0-8a44-2e24f4893b49,8c7b4a5a-7333-4694-b38c-a87f0234b498,2020-11-17,2021-11-17,,,1269.15
1a6f5c22-17ca-4e0a-9d22-a72881775e5a,2187b124-6b5f-4891-977e-9414e1e089b8,,,2020-11-17,2020-11-24,
f46e53c1-b54c-4f36-9608-3bf760b102cd,cf870896-e9e7-420e-b439-d8ed5d6d13fd,2020-11-17,2021-11-17,,,1093.78
5ed3ff54-0fb1-4521-b379-5d4f40fc5170,fbab3b15-9aef-4e6e-81bd-e2e89aeb3e8d,2020-11-17,2021-11-17,,,1245.21
ecdf07d2-2fe0-4838-823a-44a859252e6b,f1eb51bf-cc37-4325-b993-7574d18cb3ad,2020-11-24,2021-11-24,2020-11-17,2020-11-24,1406.66
5de00161-0068-46b8-b7fa-28f8a732bcff,091e9a7d-8698-4f44-9dc4-301aadbc7c7f,2020-11-25,2021-11-25,2020-11-18,2020-11-25,1842.13
96e4ae44-576e-4a37-b30a-54b8822b415b,4e3ddb43-e1b9-430e-9495-6f066fd78d93,2020-11-25,2021-11-25,2020-11-18,2020-11-25,1220.12
9dcc951c-f913-4288-8718-40557c915894,39134669-dbef-4452-8a25-3665d703d95e,2020-11-25,2021-11-25,2020-11-18,2020-11-25,1431.14
d34bf09c-1035-47a6-919e-60165cc01f6c,b50b2f3b-7370-47cd-9805-28e0fa3c4998,2020-11-18,2021-11-18,,,1374.1
119a8ceb-9a5b-489b-9426-318fe3fab145,e97f47de-359f-4a60-9001-5042d6b30d0d,2020-11-25,2021-11-25,2020-11-18,2020-11-25,1230.37
97085437-4ac0-4e00-98c0-288412d94015,6eaca166-2258-4991-9870-d0abd6de6554,,,2020-11-18,2020-11-25,
614405cb-c599-4fdb-a66f-a679adc5cc40,9fd1e091-2fdd-4547-8290-77a3e88b67af,2020-11-25,2021-11-25,2020-11-18,2020-11-25,1176.15
63238ed2-b49e-4fe3-917b-395e0e26d1c2,88dc7078-4aa6-4165-9166-db67f54dcfca,2020-11-25,2021-11-25,2020-11-18,2020-11-25,1152.88
2a47a3cc-0d47-4da3-9a6b-be227553d78d,355ace51-7462-4db9-86b5-5d8152895931,2020-11-19,2021-11-19,,,803.58
9aeaf41c-216f-4a17-b060-dcc8531c9996,686e908b-23fb-4c90-a669-0774dfb86806,2020-11-26,2021-11-26,2020-11-19,2020-11-26,1221.7
81a4474e-64b7-42de-8f44-e88b27945195,9e6e8ceb-bf70-4e1c-b9ed-d8b480e3568c,,,2020-11-19,2020-11-26,
48820a1e-48bc-4a39-93bb-81b8d0b36089,ddb43887-9522-4188-b64f-622789c02d64,,,2020-11-19,2020-11-26,
34f893b7-b777-49c5-bbf1-a31927876cff,0ed183ec-9e39-49f2-b87f-02b25079e6fe,2020-11-19,2021-11-19,,,2003.31
5dfae4ee-8bc8-4812-8c82-7cdf50649212,ce32b311-fdf6-4522-bdc5-21d815dfca9b,,,2020-11-19,2020-11-26,
335720ff-5021-4f5d-88c3-ca1d22688123,b9b34f9d-56ba-4cb4-bf5b-5d8b086a0c5f,2020-11-19,2021-11-19,,,1458.64
f75acfb5-2033-4564-b446-a8b9182de969,360e4dea-2787-471d-861b-a2d95824ff95,2020-11-20,2021-11-20,,,1440.87
232cbc2a-6f01-4ffa-babc-447f139a0dfc,bdd4995d-5ff0-4a44-88b3-21b5f50a9c97,,,2020-11-20,2020-11-27,
5ab06a10-141d-4c41-8c2e-43fdb9b0a63d,496412c2-f3ab-418a-8aed-b23d75b22650,,,2020-11-20,2020-11-27,
72e2116e-5c5f-4a9e-a434-dc02da5e2057,b33f4adb-12ef-4182-a4c9-c72a13130a4e,2020-11-20,2021-11-20,,,1153.88
2417cf65-d3dc-43c2-923b-0c2c04ae5e76,ef1594c0-668f-4ba7-8318-26c9df075434,2020-11-20,2021-11-20,,,1396.2
ef347ad7-e018-4231-b52e-b9920a764069,88e4e31b-4e42-45c2-aef9-191a18b5d4fd,2020-11-27,2021-11-27,2020-11-20,2020-11-27,1237.2
80c2a7e7-8d42-4d83-b5fc-7ddc0364a09a,21af6e1c-5f0b-40b3-9991-9ae01b179661,2020-11-27,2021-11-27,2020-11-20,2020-11-27,1122.76
75a1d167-5559-46ca-bf2c-b0fdc860d476,d04f105f-16b5-4895-8791-952c9f9a5270,2020-11-27,2021-11-27,2020-11-20,2020-11-27,811.04
139d773b-29b2-458a-8d1a-50a755bd7520,81458007-a018-49f9-b7b6-67ba060e1a18,2020-11-27,2021-11-27,2020-11-20,2020-11-27,1119.96
8e5bf227-2ccb-440e-aa10-f7379daa2181,3d019d1b-6f38-4102-b0d3-69b77df887dc,,,2020-11-20,2020-11-27,
999d5f77-ce8a-4516-babc-3590681550e3,1e9ece9d-0f2b-4e95-abc4-fd5b64ee9634,2020-11-21,2021-11-21,,,936.24
3fbb51da-3465-43ef-8d2a-9b393e881946,737b58b3-f174-42c3-afd8-15f50c67a6d5,,,2020-11-21,2020-11-28,
8b1e4901-e5bb-485d-b56e-232e45d98533,cb40f9bb-09c9-4fc3-aa99-9021e8bcd29e,2020-11-28,2021-11-28,2020-11-21,2020-11-28,954.09
2c3121ed-ab67-4920-a9da-611467e6a0af,d1f5d43e-6f23-42d2-9b69-09cf7efbafba,2020-11-21,2021-11-21,,,780.03
9ee58b53-bd7a-452a-813a-9dbbb071bcb2,42e8c316-3e3f-4fdf-8583-ba66f312d1be,2020-11-29,2021-11-29,2020-11-22,2020-11-29,701.72
99ffa675-5f51-4fd9-9311-434e64147d47,cb356749-6df4-4eb8-8f78-4e9cbc729a66,2020-11-29,2021-11-29,2020-11-22,2020-11-29,585.17
194f11f8-7afa-4064-b32c-5e6ce2dc5fc0,3d58ceef-617e-4c89-b9fa-d84d5dbf4835,2020-11-22,2021-11-22,,,1006.29
0637f8fe-7691-4f67-8915-9cabadff084e,cd8febfe-d29d-472f-9c11-5911df2aca5a,,,2020-11-22,2020-11-29,
af1723d9-fac4-4b99-8c7b-ebbc03209481,87294f82-53f7-4865-bf46-2feb20618fb8,,,2020-11-23,2020-11-30,
25c389a7-be62-4f22-8e1f-69cdd383c315,f8ffe309-531c-4fdd-99a6-51f834df9d48,2020-11-30,2021-11-30,2020-11-23,2020-11-30,984.62
e4ef47fd-9ee0-4bd9-a36a-76d6d6c08ccb,dfcbdd68-d4f1-49e7-b616-95b2cd742008,2020-11-30,2021-11-30,2020-11-23,2020-11-30,651.11
7e05fe66-78e2-48ba-91be-59bf25407e00,fdfa6b1a-a07b-427d-8b4c-4803c7995724,,,2020-11-23,2020-11-30,
1f389629-9eb5-4841-8a7f-b4ae7843f9c6,394d24f1-8d13-4d2c-9907-0392acd59c08,,,2020-11-23,2020-11-30,
b7683d4d-c909-48f5-bf56-ffa7c5746753,b3386508-a80d-43fe-9350-94bca1182419,,,2020-11-23,2020-11-30,
1c85348c-e469-461a-8e44-ee36b894085f,4ac6167a-b999-45cf-a3de-c945ad06e229,,,2020-11-23,2020-11-30,
1fb7db77-69b6-4294-9474-6b2af19e51de,ef898285-6284-4404-8aa2-8795e145e5c3,2020-12-01,2021-12-01,2020-11-24,2020-12-01,1061.36
7a26e34a-0d66-45d0-82af-20ea6996fe74,fa2a810d-6566-4ac9-8b85-57e702803fc2,2020-11-24,2021-11-24,,,893.77
5ba87a51-891a-4044-b98c-b3b5ed626709,8fafc71f-017b-49dc-824a-a2fb840a63bf,2020-11-24,2021-11-24,,,1164.78
48705a22-972f-49f1-abcd-03e2196bdab9,c668be41-9b5a-4732-a65e-f361aaccae9e,,,2020-11-24,2020-12-01,
956b112e-fe07-4af1-b997-6974ef35eb69,1d7e857d-cc55-4a0a-b798-fddf0e715bcd,,,2020-11-24,2020-12-01,
9b441fc2-4c0f-4e40-8c4e-5a4a77c0ddf8,6917a3ee-571f-4b66-b5c0-3f408eed6ffd,2020-12-01,2021-12-01,2020-11-24,2020-12-01,901.71
8d49e70f-f67a-4b7a-b920-ceee8c663be0,643ad457-3c96-4edc-92c0-1d7eca164c61,,,2020-11-24,2020-12-01,
2ce22ace-dffe-4f36-ac0a-de74449680b9,fbb9f550-51b8-4515-a33e-b28f9d272f62,2020-12-01,2021-12-01,2020-11-24,2020-12-01,819.73
ed5a1daa-c4dd-4acc-9f52-92a46256e46a,e4a8daff-e2f2-4a9c-836d-b3cd1fe06a55,,,2020-11-25,2020-12-02,
a6351af9-eb47-4ceb-b9b9-f29771d36de2,f8dcb4b5-cc4f-4d0f-8663-7beb063b4c03,,,2020-11-25,2020-12-02,
6bb757e1-d444-4bf9-ad66-82971396b7f4,22114916-d0e7-4d5b-b3d5-efdb99bdfd1d,2020-12-02,2021-12-02,2020-11-25,2020-12-02,1051.94
5d5977a6-3f4d-4c3b-a65f-8180f7dead13,7e80d1f5-ac41-4ca2-9b3e-001020725767,,,2020-11-25,2020-12-02,
0a17f418-cbc4-4549-b37e-d800d8c0a0b2,2147d19d-d178-4d0f-a699-dca03cb39703,2020-11-25,2021-11-25,,,983.37
fa03caae-8409-4eb4-af82-8fb69629ec8b,ba071be3-7d0f-4f4c-870d-5664d767ab48,,,2020-11-25,2020-12-02,
2c99cb89-0d9f-4d50-aaa5-be13cda863ee,f2b261f5-6d9c-40f0-abb4-576d0e368c50,2020-11-25,2021-11-25,,,1095.72
998b2ce5-ee04-4512-a06a-de470c072583,0500c489-5cbf-4123-a4fd-42632f1091f0,,,2020-11-26,2020-12-03,
bfdbbea0-13e2-493d-9d21-3e75a43fa3e7,90e8be64-8021-4a78-9608-fb70765767ae,2020-12-03,2021-12-03,2020-11-26,2020-12-03,969.7
4263573a-1c52-44bc-b519-07e31fc3fb0f,37eaa022-bbfe-49b1-b05a-a3b4796137a8,2020-12-03,2021-12-03,2020-11-26,2020-12-03,2031.97
ab93d316-e215-47de-9793-e967a65dd200,fd016a74-51ce-4ecc-be0f-085dc246151b,2020-12-03,2021-12-03,2020-11-26,2020-12-03,1064.25
32aadd23-5714-4465-8318-d46584500be3,db8e5c3d-a4c0-402f-98d6-43e27c13689e,2020-11-26,2021-11-26,,,1323.17
d8385aaa-c9ce-4e8c-b151-ac4fe513dfda,2853404f-420a-468d-b158-cd95b80030f0,2020-11-26,2021-11-26,,,1520.65
eaa5401f-ff05-4389-b75d-83be01e43629,72507b5d-5bad-458e-91f4-0509c33c695a,2020-11-26,2021-11-26,,,1266.31
534f4b76-4e83-495a-83b0-d78b5970efad,f9ac091a-a6d6-4e8b-9564-aa58b0b2cd11,,,2020-11-26,2020-12-03,
c27a6895-5eb0-4d86-918c-24019d0693ac,c9192d8c-d2d1-4b94-8195-81586b6ab2cf,,,2020-11-26,2020-12-03,
a5088ad7-eb11-4ccc-ad06-dfaf469f248a,03ea5f85-0f98-4498-8702-a1797d3aa175,2020-12-03,2021-12-03,2020-11-26,2020-12-03,1385.11
475cf00d-42a6-4840-86c8-7aae33ed7de6,89e5631b-38ba-41ff-a86b-74171cd12ad7,2020-12-03,2021-12-03,2020-11-26,2020-12-03,1171.79
cfbd68e1-fc76-407a-9bce-d011e1c244f0,8fff842c-1db3-4ba2-ad7e-5fef5e28adad,2020-12-03,2021-12-03,2020-11-26,2020-12-03,1322.67
cdb05383-5f36-43b2-9a09-a250050d4a72,b8a94349-3b79-4f89-a76e-3472013de50c,,,2020-11-26,2020-12-03,
bb1b933a-5ac0-4fdd-b84d-5ee88dd61f9a,13314dc0-6385-4615-9ae3-c0a579b79ad9,,,2020-11-27,2020-12-04,
2dd3f34f-fa32-45bc-9d09-0aa1fbff93e6,d991dcaf-947f-4d0e-88ba-b2241c8d7254,2020-12-04,2021-12-04,2020-11-27,2020-12-04,1338.9
68c5ae56-cb4b-423a-8a16-5bac75ffde6a,41d78e31-03ec-45e8-9bff-61792e02c2d4,2020-11-27,2021-11-27,,,1524.5
4ae79251-cf82-4bb0-b351-a1263d225d3d,9b4469f6-c03d-4630-9ac4-60f173c6db3a,2020-11-27,2021-11-27,,,881.14
1a2b6232-3ad3-47c9-8d4e-2c3e230095d7,9bae88f0-37d3-4d4b-ab25-06a9179e3e4b,2020-11-27,2021-11-27,,,1889.77
dd912e49-2163-4005-9198-122a1d162a99,702ef55f-8d87-4ce5-942e-16006f762189,,,2020-11-28,2020-12-05,
0e707aeb-1b5a-48b5-8256-f7da78706a64,c256d97f-403b-46df-860b-94e7bcf53e14,2020-12-05,2021-12-05,2020-11-28,2020-12-05,1043.79
7a1a039b-3f31-4691-a0cc-e5442be1b5c1,503587ab-035b-4e44-94a0-6edccc47cd29,2020-11-28,2021-11-28,,,1010.86
f4736624-7504-4bde-8468-1bf34ebe8e8b,cece6855-d8e7-48bf-a9e7-a4f7aa2bdb7f,2020-11-29,2021-11-29,,,892.51
93be5096-b8b5-4fa7-9802-8ab5894f0a31,f189a624-89f7-424a-9d29-ef05e2462f51,2020-12-06,2021-12-06,2020-11-29,2020-12-06,944.01
baddeb62-0f94-4cf6-9e0c-58e9565341ff,65d4bfb3-cfa7-4145-86fa-29e8c409f2c2,2020-11-29,2021-11-29,,,1526.23
80201f59-107f-4a31-aa0f-4d9e9fc8e543,4cf19698-fcfc-4c86-bb45-c7feb9fda9d1,2020-12-07,2021-12-07,2020-11-30,2020-12-07,999.0
cf4c1a6a-ad3e-42db-8f69-5561ff511aa7,022e7df2-88d1-4b7e-8f96-ca8b023ef115,2020-12-07,2021-12-07,2020-11-30,2020-12-07,777.35
793bad75-c127-4096-bd0e-aa3150dbdf38,d0ef8d7e-bcff-4514-97d9-0074a974e6ef,2020-11-30,2021-11-30,,,810.58
e13a79ad-7bc6-4c82-8735-5ff7db7746da,190c8967-365a-4f8b-8f35-c21a12d57a46,2020-11-30,2021-11-30,,,1078.32
3c017e6e-347d-4589-b57f-0bd897108762,55ed8909-44d9-47ca-9bc5-a14a5f142dee,2020-11-30,2021-11-30,,,1274.66
165695d0-16de-4280-9309-41380446c119,f24c423d-6e90-4c97-acbc-2f719947a2f3,2020-12-01,2021-12-01,,,1000.48
72a71ae1-838f-494d-bb5f-cd27f819a546,6353830a-be6c-4aea-b714-a7b2f3f7d98b,2020-12-01,2021-12-01,,,851.08
fa673f8e-0647-4199-b6db-d1e751c9bd5d,d527bef2-1f88-46c4-bdd6-dbe18ddf33e1,,,2020-12-01,2020-12-08,
fdf65440-da31-48d0-858f-f2a0348b8443,d5ab854f-6948-4c5b-b449-d0d468fb7aa0,2020-12-09,2021-12-09,2020-12-02,2020-12-09,1194.88
e57064dd-037f-4f90-b04f-a332a33de491,93889085-0eda-4bc5-b0d7-bb69761962c2,,,2020-12-02,2020-12-09,
932bdd69-ffac-4f66-8f52-6c379ff57236,45bf4505-5a09-4fdb-a154-f281cbdd314f,2020-12-10,2021-12-10,2020-12-03,2020-12-10,1762.31
1dff8f0e-360f-4780-b88b-28d524593a6b,8db2d080-dfcd-4728-af8f-8a8928af5bf4,2020-12-03,2021-12-03,,,1326.02
c1cee972-3316-420b-a4e6-7894c3b30f4c,ee860598-a33a-414c-a306-2efb0bc6ef00,,,2020-12-03,2020-12-10,
e54b4600-c77f-48a1-a8b0-5bf515c8e846,6fd5bd36-9653-4c4f-aa8b-de41d4304b0e,,,2020-12-03,2020-12-10,
1fa85a0e-ccde-423e-9d48-cb3c8be05cf6,c345f509-b8ab-466c-9d2e-bc3ad48eec2f,2020-12-10,2021-12-10,2020-12-03,2020-12-10,971.71
ca7c4132-28ce-40d9-beec-f9e5d18b43a5,5af34481-a68c-429e-b459-405cdcf6601e,,,2020-12-03,2020-12-10,
c8f49126-f3ae-4089-b548-7939e799d0bd,b706cb92-611f-478e-a99d-78abcf7174ae,2020-12-03,2021-12-03,,,1370.0
7defe11b-dcf6-451a-b888-bf973f5c6650,bd61993e-19f1-4b89-8fb1-d33ebedfd2e5,,,2020-12-03,2020-12-10,
b5ae4947-aa0e-4f3c-81bd-6c842c1447cd,e1fa0b25-1090-45fa-96cf-e39485f63ef0,2020-12-10,2021-12-10,2020-12-03,2020-12-10,1226.91
cdec7b8e-d69d-4b3d-b6dd-cf145271bbcc,e55ae738-8ae8-4a63-87be-996c48ae7d46,2020-12-11,2021-12-11,2020-12-04,2020-12-11,1283.14
64773894-9c17-49db-b1bb-0c6b28676335,be8f0893-e996-4905-9398-19bacbc0bf74,2020-12-04,2021-12-04,,,1196.33
8f2c2527-315a-49cd-b64d-b4dde9e2bc27,4782a854-e897-4555-8bc2-4d0d342e7b00,2020-12-11,2021-12-11,2020-12-04,2020-12-11,1401.17
70c3d7a4-0aef-452c-840d-25fbf17c8dbb,b4ceaf81-ab02-4ca3-9570-5c9a3654b328,2020-12-04,2021-12-04,,,916.83
19668b50-cb4a-432d-b7e1-ef5f19c34f4a,5f4b4d4e-de61-4d7b-8e29-5a73c3184b39,,,2020-12-04,2020-12-11,
3c9a22d8-9ad4-4f23-a99a-e79b98ef5059,50897af5-12d5-4ab5-807c-2663a51ddd08,2020-12-11,2021-12-11,2020-12-04,2020-12-11,961.28
ee2e1d12-9ba8-4e61-a0de-f3aa9bc953fd,c7ca1fa9-033d-4ad5-8c54-83e20df75667,2020-12-04,2021-12-04,,,780.84
216da032-d927-4f7f-9ad8-58b214e0f589,ebae02b7-6f19-49dc-a9bf-90a9043cce4b,2020-12-12,2021-12-12,2020-12-05,2020-12-12,1240.37
39b5e028-2293-4cfb-a463-17d03e938a54,17bcb340-a21f-4c12-8c5f-24419d2e3409,2020-12-12,2021-12-12,2020-12-05,2020-12-12,979.84
4f709977-0a7e-4751-a308-6453aa38ef39,cca8e4b9-0c0e-4b82-99c7-02ea0dea526b,,,2020-12-05,2020-12-12,
c21f2d2c-b339-488a-8bc2-582c28fea6f3,ba18a7c9-dc37-4d98-976a-e4c794af7878,2020-12-05,2021-12-05,,,794.39
7e36c008-8abc-4579-a5b8-e361c31b608d,fb2abb68-326e-4cc2-9fea-2dfd766b5179,,,2020-12-05,2020-12-12,
3d4be7b0-42c7-4dbb-8427-98166efbd7ae,ff2b18f2-5d19-4670-ae18-4e2b87882f9b,2020-12-12,2021-12-12,2020-12-05,2020-12-12,1344.14
c473a434-053f-49be-8548-a099e72d036d,1f6be5d8-ef4e-4744-83cb-f6d2734d2d0d,2020-12-12,2021-12-12,2020-12-05,2020-12-12,1070.11
2db4d3ad-68b6-4e50-938a-2383ac9a3221,ae7954db-0c05-432f-8f95-4d1f210481df,2020-12-06,2021-12-06,,,767.13
d755bfc8-e9da-4b78-a684-72b6bde48347,cd3d214f-a0d1-424c-8e55-0fd187784c8b,2020-12-13,2021-12-13,2020-12-06,2020-12-13,948.51
3e20f7ea-b951-4d48-87ee-44af9e907016,801b5be6-4b26-42e1-9fa2-02146324e73c,2020-12-13,2021-12-13,2020-12-06,2020-12-13,732.12
3d62e578-5440-4dbe-92be-eb5655dee04e,f3221fb2-9270-4692-a0ac-0428ed6fffc7,2020-12-06,2021-12-06,,,845.14
37e13f83-872b-44af-b904-c67a04d23cb4,6989e02f-9564-49ca-a698-8602e12ed567,,,2020-12-06,2020-12-13,
8983634b-84a9-4fdd-8bd1-e09d1b24b402,68d4492b-6308-4deb-905f-763970427c87,,,2020-12-07,2020-12-14,
32ccf34d-286a-4848-9ee3-a9d2bb1f9e9c,22b20a1c-3c83-4ddb-8138-f6bb516b7d1c,2020-12-14,2021-12-14,2020-12-07,2020-12-14,1014.98
